timestamp,open,high,low,close,volume
2018-03-29,175.3300,178.5000,168.5500,175.1600,18683998
2018-03-23,181.7900,183.5000,171.6600,171.8300,18237101
2018-03-16,182.8300,183.7300,179.6200,182.5500,16162612
2018-03-09,174.1300,183.3300,172.9100,183.2400,17270499
2018-03-02,176.5000,179.1700,169.2700,175.0200,20825417
2018-02-23,174.8800,176.4300,170.8000,175.7600,17831074
2018-02-16,166.8000,176.6700,165.5800,175.6500,20820679
2018-02-09,167.3700,172.6100,156.8000,165.2000,31298514
2018-02-02,170.1200,177.1100,166.3000,170.5500,26177275
2018-01-26,166.5800,170.3600,165.9500,170.3400,12277680
2018-01-19,163.6400,166.9500,161.3100,166.8300,14734235
2018-01-12,158.5800,162.5200,157.5700,162.3300,13658489
2018-01-05,152.0100,159.0400,151.1200,159.0400,12409166
2017-12-29,150.5800,152.9000,149.8900,151.3600,6586017
2017-12-22,154.1400,154.6500,150.3100,150.8500,12647078
2017-12-15,150.2200,153.7300,150.1000,153.4000,18000483
2017-12-08,149.9200,150.5900,140.6100,149.8900,23338013
2017-12-01,153.0700,154.6500,145.2800,149.6900,24778262
2017-11-24,149.3600,153.0000,149.2300,152.7400,10032471
2017-11-17,148.7600,150.5400,148.1000,149.0200,13615403
2017-11-10,149.2100,150.4750,147.5900,149.5400,14101179
2017-11-03,151.3000,152.0000,146.1500,149.2900,24761612
2017-10-27,146.0000,148.5200,145.2100,148.5200,13792005
2017-10-20,148.0400,148.0400,144.5700,145.3800,14916814
2017-10-13,143.4800,148.4500,142.9000,147.3400,13945034
2017-10-06,141.9000,143.7800,141.3200,143.5200,13104756
2017-09-29,142.0700,142.1000,137.7500,141.2000,17572148
2017-09-22,141.6600,143.5900,140.5100,141.8900,14254009
2017-09-15,139.3600,143.5200,139.1800,141.5800,22971838
2017-09-08,132.8400,138.6400,131.6800,137.2200,17854310
2017-09-01,133.1500,134.5000,132.7100,133.2400,14315213
2017-08-25,131.3500,134.2400,131.1300,132.7500,10037589
2017-08-18,129.2300,132.6300,129.0000,131.1400,12308724
2017-08-11,129.9900,130.4950,127.5900,128.5500,10414400
2017-08-04,128.0000,130.6100,127.4000,129.8200,15254390
2017-07-28,129.3900,132.1989,126.5500,127.9100,19097512
2017-07-21,127.2600,130.2000,126.5400,129.2700,14866218
2017-07-14,122.1600,127.5300,121.8200,127.0100,15488620
2017-07-07,122.2500,122.7200,120.6500,122.2000,10861800
2017-06-30,124.1700,124.8700,121.2000,121.4500,15143832
2017-06-23,122.6300,125.0000,122.2633,124.0100,12954587
2017-06-16,121.9800,123.1600,119.8900,121.9600,20188234
2017-06-09,125.5400,126.1900,121.7100,123.0400,17364454
2017-06-02,121.2900,125.3000,121.0300,125.2000,15096820
2017-05-26,117.8000,122.4800,117.5800,121.6300,14733834
2017-05-19,117.3600,118.5650,115.5500,117.5800,18814198
2017-05-12,117.7100,117.7100,115.7800,117.1300,12108009
2017-05-05,116.5400,119.7100,116.2200,117.5000,18834452
2017-04-28,115.8000,117.3700,115.0000,116.3200,14572172
2017-04-21,111.7700,115.6100,111.5300,114.2700,13641205
2017-04-13,112.2900,113.0700,111.0100,111.2200,9250092
2017-04-07,112.7000,113.1800,111.3600,112.2400,12060234
2017-03-31,110.7000,113.1800,110.3300,112.4700,12031956
2017-03-24,112.8200,112.9900,110.4300,111.9800,15074557
2017-03-17,111.2900,113.5000,110.1300,112.8300,16185587
2017-03-10,111.1400,111.7900,110.6100,111.2100,12936271
2017-03-03,110.4000,112.9200,109.7600,111.7400,14576984
2017-02-24,109.4500,111.0000,109.1600,111.0000,12801046
2017-02-17,107.7000,110.2000,107.5400,109.4200,12592151
2017-02-10,106.5800,107.6400,105.6900,107.2700,14401395
2017-02-03,109.3700,109.5600,104.0100,106.5800,28164890
2017-01-27,109.6600,111.0700,108.9200,109.8400,15582954
2017-01-20,108.2300,110.0000,107.6100,109.9600,11609774
2017-01-13,107.7600,109.4000,106.8300,108.7000,16112577
2017-01-06,104.4100,108.1500,104.1100,107.7600,14317273
2016-12-30,104.9000,105.6400,102.9800,103.2500,11405333
2016-12-23,103.7000,105.1600,103.1450,104.7100,11363247
2016-12-16,104.3400,105.7100,102.9100,103.4300,20075211
2016-12-09,101.8700,105.5699,101.8000,104.4100,21392568
2016-12-02,105.4200,105.4200,99.5100,101.1000,25079942
2016-11-25,104.7800,106.1300,104.2900,105.7300,13742839
2016-11-18,105.0200,105.2500,100.3600,104.7800,22679562
2016-11-11,104.5800,107.1400,102.4500,104.6200,20591224
2016-11-04,107.4000,108.9300,103.0300,103.0300,22617780
2016-10-28,103.1500,107.8300,102.2900,106.9000,24982544
2016-10-21,100.9600,103.3700,100.6200,102.8500,13869406
2016-10-14,102.7000,103.3700,99.7800,100.8800,16194995
2016-10-07,101.3900,103.4900,101.0400,102.2500,18448501
2016-09-30,100.8200,102.3100,100.5600,101.7700,17836893
2016-09-23,99.9500,102.2300,99.4200,101.6600,16305099
2016-09-16,97.5400,100.3150,97.4900,99.3600,21385995
2016-09-09,97.8100,100.6700,97.6900,98.1500,18141286
2016-09-02,96.4500,98.1000,96.1300,97.8900,15494953
2016-08-26,95.1900,97.0000,94.9500,96.4700,12605171
2016-08-19,96.3100,96.5600,94.4100,95.2200,15227874
